id,sentiment,tweet
1962297790,sadness,"hate working when its sunny,boohoo"
1962299409,neutral,@nick_carter It says the video is private
1962299613,relief,@nick_carter the video is private
1962299620,neutral,swine flu outbreak in cayuga county we have our first case
1962300338,neutral,"I get another pack of geography test, so I have to correct it on the weekend."
1962300641,relief,@WreckTheLaw Great write up.  Player won't start though
1962301305,sadness,@shakes1327 Sadly no robot songs in my library.
1962301388,neutral,Ok..ok...my house needs cleaning...clothes need washing...time to put twitter away for awhile...wahhhh
1962301462,neutral,@mileycyrus MILEEY HOW CAN I VOE IN THE MV MOVIE AWARDS ?
1962301674,surprise,"I want to go outside and play in the sunshine, but I have to sit in front of a computer all day   At least I can have lunch on the patio!"
1962302295,neutral,I don't like when my g1 changes.    I feel like google should send me an email and tell me all the things they're gunna do to my phone.
1962302348,neutral,is in history
1962302433,sadness,"No running for the past couple of days due to bad knee   Still, Guitar Hero Metallica arrived and has kept me amused...Time to ROCK!!!"
1962302487,sadness,@charlieskies  that is actually a better name than fluffballthegodzilla (my youtube username).  ive been beaten
1962302611,surprise,http://tinyurl.com/ry9wap Hi!!! You are pretty man... I cant upload more pics here for some reason  You wrote you wish to find a women ...
1962302825,sadness,i want so bad to go to the mcfly's concert
1962303360,surprise,sleeping in was interupted by JACK-HAMMERS at 9am Damn! Universe says GET UP! But I was up intil 3am 'cause I thougth I'd be sleeping in
1962305996,sadness,why nobody write with me ? !
1962305999,sadness,#hollyoaks .... The curse of justin strikes again.... Date the burton and end up screwed  poor sod
1962306392,sadness,@joshuardean you are on mii shit list...Permanent mii dude
1962307567,love,shopping! Migawd. i don't want to surf the net anymore.
1962308105,love,@LolliroyAngel yep im very jelous too  id love to be in miley position haha x
1962308147,neutral,@Captain_Yavanna me too. she's everywhere...
1962308316,sadness,Oh no! I used my internal sig for an external e-mail  damn. #fb
1962309152,sadness,@Mig177 its what i say why!!!! k4ge last day at the job today  we wont be saying him around anymore
1962309262,neutral,@danishaw No. I won't be back until the 7th
1962309564,neutral,my family went to the beach while i was at the pool with a friend and now i am stuck in the house till they get back.
1962309719,neutral,@Thequeenoffree i actually need to be cleaning my house
1962309951,neutral,tiss sad when people leave
1962309978,sadness,I need to stop being sick.
1962310359,surprise,"@Carmnx Aawh, that; s too bad"
1962311579,neutral,at work till 7.
1962311637,neutral,Dï¿½jï¿½ vu!!! Changing out of my GQ outfit
1962312338,surprise,@nick_carter  we can't see the video it's private
1962317864,sadness,http://twitpic.com/670rw - i miss my puppy
1962318209,love,@2TuffDC i dunno what i'm gonna do. i love my skinny jeans!
1962318319,love,"I wanna go, I wanna go!!!! but I can't"
1962319224,neutral,i want so bad to go to the mcfly's concert  anybody up to go with me?
1962319426,surprise,got caught in the rain outside. now im cold bbbbrrrrrrrrr
1962319886,sadness,@SuprnaturlShana but he looks so much better with short hair
1962320016,surprise,wow! Leonardo DiCaprio and Jennifer Davisson Killoran are the producers  of the movie: ORPHAN  !! i have direct contact info for them too!
1962320333,sadness,ah remember the days when you'd sleep in until noon? well guess who did that today? god i feel like a loser
1962321145,sadness,"@WeeWifie1981 lol, we are staying in, Craig got footy, so Molly and me missing all the good weather, we have no buggy either."
1962321229,neutral,Exactly 2 weeks left in Sigma
1962321958,neutral,@Yazziness
1962322105,neutral,@lordwow I'm still waiting for Separate Ways...
1962323061,sadness,got caught in the rain outside. now im cold bbbrrr
1962323212,love,@StylistaMunchee I lluuvv u too..  ahhh im gonna miss u evenn moreee! lol
1962323458,sadness,goodbye picnic for a classmate today  but the weather was fucking beautifuul!!!
1962323629,relief,Proof of heat  good day wish I hadn't spent most of it in bed  http://twitpic.com/670tp
1962323750,sadness,School Over!!! I'm gonna miss a bunch of people
1962324289,love,"can't wait to watch the Tonight Show, this evening last one with Jay"
1962325991,surprise,Did yall know a kid drowned after trying to swim to the bottom of the ocean in order to find sponge bobs pineapple house? rofl sowy
1962326380,sadness,"I've got sunburn on my arm  In better news, my new Guitar Hero: Metallica game came and I beyond happy about that."
1962326416,anger,i hella wanted a sausage mcmuffin but when i gt there breakfast was over
1962326547,neutral,found out that no one he knows is using Twitter.
1962327183,sadness,I'm missing everything at work  I want pix of @ipinklemonade !!
1962327466,neutral,"@marcusbetts lol, I know how you feel, but with 4 kids and my current work load, I am maxed out with no time to grow things."
1962327757,relief,I am also wasting time til my cab gets here. spamspamspam. Also Keiths motorbike was nicked. WELL shit.
1962327934,sadness,OMG i just realised while listening to &quot;perfect story&quot; penny liked dr horrible!!! damn you captain hammer!  omg im so sad now!
1962328019,neutral,@DKHOTOPIC aw
1962328991,neutral,"I just slept that entire flight, and woke up to the fact that the girl beside me had been watching Chitty Chitty Bang Bang!"
1962329124,sadness,"Schools out, but works in"
1962331370,neutral,@soniaohmae .. and you're on twitter! Did the tavern bore you that much?
1962331462,surprise,@tursiops718 Ohnoes!   That's icky!
1962332503,love,@paulineee: I know!! Im so excited. We cant go earlierrr than the afternoon?  I love you tooz &lt;3
1962332601,sadness,Last business day of the month is the wrong time to get new tags. About 45 people
1962333678,surprise,Running around doing errands on my last day in Charlotte  I would much rather be shopping!!
1962363497,neutral,@S_Mak request me on bbm &amp; send all ur contact info. Everything didn't sync up from old phn  I have ur tmail info haha - DATED!
1962363550,relief,Got my new phone - now to program everything since my old one had no memory card like this one
1962363729,surprise,Warren and Hannah are dead ... oh my godd!! Seriousslyyy this is a tragidy !
1962364000,love,Anyone have a Super Nintendo Controller they want to sell me? Mine broke.
1962364584,neutral,"@DevonStebnicki sux, I'm thinking of being an accountant. Mad monies! I'm a middleschool cafeteria manager  (25k/yr)"
1962364594,neutral,*old me's dead and gone*
1962365187,neutral,Glued to the copier machine today.
1962365321,neutral,@alexcox13 shut up  you know what! oll just like zack again then.
1962365336,sadness,"@hypernyck if i can get a ticket, but the pickings are lookin slim soo prob not"
1962365356,sadness,Heading to work - on my Friday off.
1962366136,sadness,Is on the couch hungover--don't expect much out of me today
1962366350,sadness,"@ederyn Just bad day. T_____T Gyah. No car, baby-client is teething and miserable, I forgot to pack a lunch, and I has to get a new car."
1962366608,sadness,Flash lost my frisby on a roof. Sad days LOL
1962366639,surprise,"Thought I'd check out home, that was 10 minutes ago, downloading update, now home square....that's why I can't be bothered with it Sony"
1962368203,sadness,i'm still here in the office...and the sun is shining
1962368785,sadness,oh my gosh!!! hollyoaks was so sad tonite
1962368886,surprise,:O Can't believe Hannahs dead in Hollyoaks!!
1962369225,sadness,Way to many people were crying at the school picnic and now I have to decide if I want to go back or go to public. I'm confused and sad
1962369897,sadness,i bit my tongue sooo bad...it's swollen.
1962370224,sadness,@AlexisTai please don't roll your eyes. I can't handle that.  *cries*
1962370853,sadness,mcfly anit been on here in ages  z
1962371435,neutral,'s hair was on fire right now! Ewww it smells
1962371882,neutral,Just got notified my podcast was accepted into iTunes. http://budurl.com/SBit Of course I then realized it was miss formated  Fixed now.
1962371928,sadness,Working during graduation. What a shame.
1962372540,surprise,@ruby_may http://tinyurl.com/n23akq &lt; that! its so cute and currently has ymas pumping full blast ! i dont know what to revise for comms
1962372642,surprise,Omg. That's all I can say
1962372937,sadness,"SPGridView is looking prettier, but I'm pretty sure my code is very ugly."
1962373117,sadness,is feeling the effects of spring. My sinuses are killing me
1962373197,sadness,Soo sad my McMcBuddy thinks I look like I could have a little rainbow  ... I like burritos ok! BURRITOS!!!
1962373485,surprise,"@88brit06 def see ya tonight, we must get some RN photo's, I didn't get any yesterday  lol! And thanks for doing so, please don't forget!"
1962374295,surprise,why is it still raining?!  at least i have cute rainboots
1962375114,neutral,@justlikeanovel aw you could have played the penis game with me this morning! Nobody else wanted to play
1962375329,neutral,@TIM_berland LMAO I know I know
1962375464,relief,"Today has been a nice positive  fun day , after several weeks of bum days"
1962376012,sadness,No one loves me  Brittany forgot my flowers...
1962376567,sadness,@austincarlile I'm sad.  I want to go to the sd zoo. say hi to the giraffes and elephants and polar bears for me!
1962376947,neutral,is actual gonna need a new job and not just want
1962379568,neutral,Schwarzenegger proposes closing 220 state parks   http://bit.ly/MhKz0
1962379705,neutral,I look like schuhz and arabyrd now...
1962379859,sadness,really not feelin well...
1962380550,sadness,@McDayDreamer some..and some not  only my 2 best friends go to the same school..the others change schools.
1962380892,love,"@orbitaldiamonds awww bb, you sound lonely  I want to drive up there/fly and snuggle you too"
1962381004,sadness,i think june gloom has arrived
1962381380,surprise,@katarinasmama it was WAY too fast
1962381771,neutral,@shadowsforsale  !!!!!!!!!!!!
1962382230,neutral,"@JoiDlove Y I GOTTA B TALKIN BOUT CLUBBIN Y CANT I B TALKIN BOUT THE MOVIES,DINNER,OR JUST HANGIN OUT"
1962383482,sadness,some advice for all of you: dont pressure wash your foot. it hurts and is not worth it. you really do want the skin on your foot. FYI. ow
1962384767,surprise,"@ClaytonCalhoon I know, huh?"
1962385637,neutral,@PastimeDaily   Oh dear - Boyle is staying ...
